countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
GEO,Georgia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,29.594,
GEO,Georgia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.43,
GEO,Georgia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.296,
GEO,Georgia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,55.81,
GEO,Georgia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,54.52,
GEO,Georgia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,76.97,
GEO,Georgia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,72.6,
GEO,Georgia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,40.97120766,
GEO,Georgia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,26.46744724,
GEO,Georgia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,6.52173913,
GEO,Georgia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,14.76510067,
GEO,Georgia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,93.47826087,
GEO,Georgia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,85.23489933,
GEO,Georgia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,93.93948788,
GEO,Georgia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,97.15000153,
GEO,Georgia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,95.85370297,
GEO,Georgia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,98.29000092,
GHA,Ghana,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,70.724,
GHA,Ghana,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,64.279,
GHA,Ghana,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.571,
GHA,Ghana,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.525,
GHA,Ghana,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,69.45,
GHA,Ghana,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,60.93,
GHA,Ghana,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,72.48,
GHA,Ghana,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,68.09,
GHA,Ghana,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,336.9373481,
GHA,Ghana,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,243.8412606,
GHA,Ghana,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,8.260869565,
GHA,Ghana,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,13.09090909,
GHA,Ghana,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,91.73913043,
GHA,Ghana,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,86.90909091,
GHA,Ghana,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,45.20000076,
GHA,Ghana,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,44.88621031,
GHA,Ghana,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,64.66000366,
GHA,Ghana,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,63.80936541,
GIN,Guinea,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,144.497,
GIN,Guinea,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,126.258,
GIN,Guinea,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.631,
GIN,Guinea,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,42.87,
GIN,Guinea,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,65.19,
GIN,Guinea,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,740.7000389,
GIN,Guinea,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,555.5439802,
GIN,Guinea,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,19.29824561,
GIN,Guinea,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,22.80701754,
GIN,Guinea,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,80.70175439,
GIN,Guinea,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,77.19298246,
GIN,Guinea,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,5.230000019,
GIN,Guinea,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,7.230526894,
GIN,Guinea,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,18.94000053,
GIN,Guinea,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,19.88080467,
GMB,Gambia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,92.194,
GMB,Gambia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,63.374,
GMB,Gambia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.659,
GMB,Gambia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.586,
GMB,Gambia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,50.01,
GMB,Gambia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,54.03,
GMB,Gambia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,70,
GMB,Gambia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,62.89,
GMB,Gambia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,619.7960849,
GMB,Gambia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,474.3543744,
GMB,Gambia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,7.547169811,
GMB,Gambia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,10.34482759,
GMB,Gambia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,92.45283019,
GMB,Gambia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,89.65517241,
GMB,Gambia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,11.74938898,
GMB,Gambia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,23.9926405,
GMB,Gambia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,26.19483695,
GMB,Gambia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,39.04209518,
GNB,Guinea-Bissau,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,110.942,
GNB,Guinea-Bissau,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,87.043,
GNB,Guinea-Bissau,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.622,
GNB,Guinea-Bissau,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,56.49,
GNB,Guinea-Bissau,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,69.19,
GNB,Guinea-Bissau,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,794.5192578,
GNB,Guinea-Bissau,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,709.5077587,
GNB,Guinea-Bissau,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,10,
GNB,Guinea-Bissau,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,13.7254902,
GNB,Guinea-Bissau,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,90,
GNB,Guinea-Bissau,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,86.2745098,
GNB,Guinea-Bissau,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,19.91741943,
GNB,Guinea-Bissau,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,38.04275894,
GNQ,Equatorial Guinea,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,180.057,
GNQ,Equatorial Guinea,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,158.817,
GNQ,Equatorial Guinea,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,211.2908153,
GNQ,Equatorial Guinea,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,216.354853,
GNQ,Equatorial Guinea,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,10,
GNQ,Equatorial Guinea,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,19.18604651,
GNQ,Equatorial Guinea,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,90,
GNQ,Equatorial Guinea,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,80.81395349,
GRC,Greece,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,10.925,
GRC,Greece,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,8.4,
GRC,Greece,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.156,
GRC,Greece,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.122,
GRC,Greece,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,43.49,
GRC,Greece,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,43.85,
GRC,Greece,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,63.15,
GRC,Greece,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,59.72,
GRC,Greece,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,3.431473859,
GRC,Greece,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,5.961840955,
GRC,Greece,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,17.33333333,
GRC,Greece,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,20.66666667,
GRC,Greece,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,82.66666667,
GRC,Greece,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,79.33333333,
GRC,Greece,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,59.50999832,
GRC,Greece,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,69.16664124,
GRC,Greece,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,67,
GRC,Greece,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,76.89693451,
GRD,Grenada,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,45.458,
GRD,Grenada,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,31.587,
GRD,Grenada,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.212,
GRD,Grenada,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,57.64,
GRD,Grenada,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,70.18,
GRD,Grenada,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,27.34110832,
GRD,Grenada,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,20.48457248,
GRD,Grenada,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,21.42857143,
GRD,Grenada,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,39.28571429,
GRD,Grenada,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,78.57142857,
GRD,Grenada,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,60.71428571,
GRD,Grenada,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,56.33023071,
GRD,Grenada,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,48.88089371,
GTM,Guatemala,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,93.44,
GTM,Guatemala,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,77.103,
GTM,Guatemala,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.526,
GTM,Guatemala,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.5,
GTM,Guatemala,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,41.99,
GTM,Guatemala,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,37.84,
GTM,Guatemala,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,80.82,
